REG_ANS;Trimestre;Ano;ValorDespesas
330566;1T;2025;1115347.17
330566;1T;2025;5518167.81
330566;1T;2025;3720983.04
330566;1T;2025;985284.65
330566;1T;2025;5119180.95
330566;1T;2025;5060936.8
330566;1T;2025;72248.29
330566;1T;2025;348903.19
330566;1T;2025;461115.34
330566;1T;2025;40095.39
330566;1T;2025;1137845.69
330566;1T;2025;133669.7
330566;1T;2025;70530.99
331317;1T;2025;656528.23
331317;1T;2025;6065867.67
331317;1T;2025;9915507.21
331317;1T;2025;13654345.59
331317;1T;2025;63194.47
331317;1T;2025;7986582.84
331317;1T;2025;7260950.02
331317;1T;2025;697.17
331317;1T;2025;38833.6
331317;1T;2025;229792.36
331317;1T;2025;484026.91
331317;1T;2025;11088.58
331317;1T;2025;219589.23
331317;1T;2025;111214.35
331317;1T;2025;101116.23
333808;1T;2025;41333.04
333808;1T;2025;2628543.12
333808;1T;2025;6042551.04
333808;1T;2025;41901.17
333808;1T;2025;19548069.98
334154;1T;2025;83398.37
334154;1T;2025;4763449.63
334154;1T;2025;422427.62
334154;1T;2025;12652261.28
334154;1T;2025;2060.52
334154;1T;2025;151505.4
334154;1T;2025;21096.88
334154;1T;2025;2119766.62
334154;1T;2025;29041.78
334154;1T;2025;4176296.66
334154;1T;2025;5464.03
334154;1T;2025;15465365.19
334154;1T;2025;577.66
334154;1T;2025;3971354.38
334154;1T;2025;3823.47
334154;1T;2025;109559.82
334154;1T;2025;14010.72
334154;1T;2025;372480.27
334154;1T;2025;493.27
334154;1T;2025;11666.31
334154;1T;2025;3812.84
334154;1T;2025;81314.86
334154;1T;2025;1105.0
334154;1T;2025;756808.64
334154;1T;2025;277453.33
334154;1T;2025;11684.56
334154;1T;2025;110780.35
334154;1T;2025;15104.23
334154;1T;2025;355559.96
334154;1T;2025;243023.52
334154;1T;2025;2213355.05
334154;1T;2025;472703.23
334154;1T;2025;6459766.35
334154;1T;2025;42724.76
334154;1T;2025;459276.3
334154;1T;2025;75120.15
334154;1T;2025;1944629.93
334154;1T;2025;398533.33
334154;1T;2025;724.84
334154;1T;2025;302.92
334154;1T;2025;6407671.51
334154;1T;2025;3797046.58
334154;1T;2025;125178.75
334154;1T;2025;736384.99
334154;1T;2025;257886.3
334154;1T;2025;6515997.98
334154;1T;2025;760060.2
335215;1T;2025;493089.53
335215;1T;2025;13675.53
335215;1T;2025;3254.78
335215;1T;2025;190856.59
335215;1T;2025;367.43
335215;1T;2025;9961838.43
335215;1T;2025;699.04
335215;1T;2025;34730321.11
335215;1T;2025;684313.11
335215;1T;2025;11382.23
335215;1T;2025;105560.69
335215;1T;2025;2444.25
335215;1T;2025;71502.82
335215;1T;2025;106122.04
335215;1T;2025;689963.21
335215;1T;2025;5880.62
335215;1T;2025;113498.1
335215;1T;2025;3517.01
335215;1T;2025;5001.06
335215;1T;2025;36919.81
335215;1T;2025;208964.76
335215;1T;2025;1466.0
335215;1T;2025;950949.77
335215;1T;2025;11286360.1
335215;1T;2025;410595.21
335215;1T;2025;57219.58
335215;1T;2025;5310870.58
335215;1T;2025;4928.88
335215;1T;2025;25523193.42
335215;1T;2025;1947618.06
335215;1T;2025;22908101.21
335215;1T;2025;1328415.5
335215;1T;2025;70769.68
335215;1T;2025;6432951.35
335215;1T;2025;11475.5
335657;1T;2025;18714721.63
335657;1T;2025;3302597.9
336106;1T;2025;1090635.57
336106;1T;2025;1344.54
336106;1T;2025;27644987.96
336106;1T;2025;2149665.63
336106;1T;2025;1624895.88
336858;1T;2025;53236.69
337871;1T;2025;263849.34
337871;1T;2025;2715026.0
337871;1T;2025;594005.25
337871;1T;2025;5635146.27
337871;1T;2025;1222833.64
337871;1T;2025;1614455.87
337871;1T;2025;17015325.4
337871;1T;2025;2930673.18
337871;1T;2025;30329540.19
337871;1T;2025;4691919.65
337871;1T;2025;418210.19
337871;1T;2025;1338416.76
337871;1T;2025;1816.08
337871;1T;2025;16296.04
337871;1T;2025;5137.11
337871;1T;2025;56016.53
337871;1T;2025;11237.48
337871;1T;2025;71061.01
337871;1T;2025;1293481.85
337871;1T;2025;336869.66
337871;1T;2025;2411214.56
337871;1T;2025;427603.9
337871;1T;2025;3868.97
337871;1T;2025;168849.92
337871;1T;2025;1118251.41
337871;1T;2025;16583513.99
339458;1T;2025;2514063.48
339458;1T;2025;1100320.22
342033;1T;2025;2516774.38
342033;1T;2025;22300743.56
342033;1T;2025;7476.25
342033;1T;2025;48919987.0
342033;1T;2025;2580.19
342033;1T;2025;231554069.67
342033;1T;2025;5537974.69
342033;1T;2025;1142.66
342033;1T;2025;569268.57
342033;1T;2025;687.38
342033;1T;2025;6360.78
342033;1T;2025;1789915.6
342033;1T;2025;16924408.3
342033;1T;2025;2009.32
342033;1T;2025;36458662.63
342033;1T;2025;173262641.18
342033;1T;2025;5806235.79
342033;1T;2025;884.72
342033;1T;2025;76928.36
342033;1T;2025;110.48
342033;1T;2025;152323.18
342033;1T;2025;1448875.67
342033;1T;2025;774.68
342033;1T;2025;3950028.11
342033;1T;2025;23286269.11
342033;1T;2025;592937.47
342033;1T;2025;338.71
342033;1T;2025;23006.0
342033;1T;2025;240851.48
342033;1T;2025;2763398.73
342033;1T;2025;4399144.0
342033;1T;2025;29993832.16
342033;1T;2025;1656532.85
342033;1T;2025;23859.47
342033;1T;2025;68922.71
342033;1T;2025;461923.26
342203;1T;2025;3285061.94
342203;1T;2025;1857222.86
342203;1T;2025;8692074.17
342203;1T;2025;267118.34
342203;1T;2025;96430.59
342203;1T;2025;537559.06
342203;1T;2025;36631.83
342203;1T;2025;217966.05
342203;1T;2025;5285.05
342203;1T;2025;12029.18
342203;1T;2025;353589.72
342386;1T;2025;207309.28
342386;1T;2025;66972.72
342386;1T;2025;2743939.62
342386;1T;2025;514514.4
342386;1T;2025;4964878.79
342386;1T;2025;934873.92
342386;1T;2025;12177.09
342386;1T;2025;8698752.97
342386;1T;2025;13846.74
342386;1T;2025;63656684.56
342386;1T;2025;25422.55
342386;1T;2025;32129.39
342386;1T;2025;30751.31
342386;1T;2025;588506.12
342386;1T;2025;67118.28
342386;1T;2025;823733.25
342386;1T;2025;2105287.62
342386;1T;2025;639.23
342386;1T;2025;668062.67
342386;1T;2025;2156295.22
342386;1T;2025;1215698.34
342386;1T;2025;47647.61
342386;1T;2025;5662892.32
342386;1T;2025;18773.17
342386;1T;2025;2205.68
342386;1T;2025;21360.0
342386;1T;2025;110773.88
342386;1T;2025;81799.26
342386;1T;2025;287504.36
342386;1T;2025;25037.7
342386;1T;2025;2793.64
342386;1T;2025;1067.53
342386;1T;2025;131165.82
342386;1T;2025;522.3
342386;1T;2025;2861.66
342386;1T;2025;4919.48
342386;1T;2025;5895.7
342386;1T;2025;12675.68
342807;1T;2025;2742163.53
342807;1T;2025;14292.7
342807;1T;2025;19951081.88
342807;1T;2025;5441.35
342807;1T;2025;74897.28
342807;1T;2025;5002.05
342807;1T;2025;27739.04
342807;1T;2025;213431.42
342807;1T;2025;827859.09
342807;1T;2025;1272.22
342807;1T;2025;42.47
342807;1T;2025;293164.28
342955;1T;2025;972310.09
342955;1T;2025;2403.53
342955;1T;2025;156547.44
323080;1T;2025;24775876.69
323080;1T;2025;5070.0
323080;1T;2025;427055.81
323080;1T;2025;129335.8
323080;1T;2025;13659939.26
324175;1T;2025;46140.06
324175;1T;2025;1623249.47
324175;1T;2025;22347.21
324175;1T;2025;3567072.71
324175;1T;2025;26495.42
324175;1T;2025;916133.6
324175;1T;2025;7039.1
324175;1T;2025;2381642.78
324175;1T;2025;635567.3
324175;1T;2025;356015.74
324175;1T;2025;21226850.75
324175;1T;2025;71.63
324175;1T;2025;72622.44
324175;1T;2025;3791710.72
324175;1T;2025;7839.08
324175;1T;2025;4612132.43
324175;1T;2025;108170.23
324175;1T;2025;2576027.97
324175;1T;2025;18325.6
324175;1T;2025;2589587.13
324175;1T;2025;831.78
324175;1T;2025;72123.0
324175;1T;2025;168463.08
324175;1T;2025;5450.7
324175;1T;2025;2261.39
324175;1T;2025;136333.39
324175;1T;2025;686656.56
324175;1T;2025;94171.11
324175;1T;2025;1979647.32
324175;1T;2025;544.72
324175;1T;2025;192722.63
324175;1T;2025;415998.91
324345;1T;2025;16031.09
324345;1T;2025;2579756.13
324345;1T;2025;287127.56
324345;1T;2025;19096614.82
324345;1T;2025;147512.16
324345;1T;2025;877314.18
324345;1T;2025;121345.36
324345;1T;2025;2746.86
324345;1T;2025;741947.61
324345;1T;2025;17341602.32
324345;1T;2025;4645.39
324345;1T;2025;329190.52
324345;1T;2025;19619.64
324345;1T;2025;96.13
324345;1T;2025;304946.92
324345;1T;2025;3600419.5
324345;1T;2025;23133513.81
324345;1T;2025;14405.65
324345;1T;2025;5267433.12
324345;1T;2025;351678.52
324345;1T;2025;9798332.86
324345;1T;2025;128230.86
324345;1T;2025;853758.79
324345;1T;2025;11966.52
324345;1T;2025;14100.0
324345;1T;2025;204325.78
324345;1T;2025;67530.43
324345;1T;2025;369691.92
324345;1T;2025;57042.35
324345;1T;2025;42015.58
303267;1T;2025;3151209.03
303267;1T;2025;10546474.11
304344;1T;2025;325983.89
304344;1T;2025;3744749.56
304344;1T;2025;862113.45
304344;1T;2025;3085561.64
304344;1T;2025;86366.85
304344;1T;2025;5645409.88
304344;1T;2025;20129.27
304344;1T;2025;485813.99
304344;1T;2025;2366890.42
304344;1T;2025;519933.2
304344;1T;2025;2696305.86
304344;1T;2025;3992078.09
304344;1T;2025;6221546.67
304344;1T;2025;5246208.74
304344;1T;2025;1605.02
304344;1T;2025;5285.46
304344;1T;2025;2747.7
304344;1T;2025;9279.04
304344;1T;2025;12315.9
304344;1T;2025;93064.72
304344;1T;2025;244904.86
304344;1T;2025;48138.44
304344;1T;2025;250731.64
304344;1T;2025;270122.88
304344;1T;2025;14074.64
304344;1T;2025;499124.07
304344;1T;2025;931077.7
304344;1T;2025;1691167.22
304344;1T;2025;399448.81
304344;1T;2025;1930822.31
304344;1T;2025;4018956.23
304344;1T;2025;4007168.32
304344;1T;2025;602886.05
304344;1T;2025;9458220.09
304344;1T;2025;3667035.65
304344;1T;2025;15252618.43
304344;1T;2025;14402394.0
304344;1T;2025;97658.6
304344;1T;2025;187132.4
304344;1T;2025;16682.47
304344;1T;2025;68192.62
306398;1T;2025;4312714.39
306398;1T;2025;272993.08
306398;1T;2025;242390.5
306398;1T;2025;20503287.81
306398;1T;2025;7263502.94
306398;1T;2025;16018914.11
306398;1T;2025;612534.79
306398;1T;2025;539574.19
306398;1T;2025;57752993.77
306398;1T;2025;9828693.16
306398;1T;2025;27901547.79
306398;1T;2025;358887.88
306398;1T;2025;7135679.23
306398;1T;2025;75971.0
306398;1T;2025;158228.4
306398;1T;2025;9126638.72
306398;1T;2025;3958293.12
306398;1T;2025;113546.04
306398;1T;2025;573646.6
306398;1T;2025;21929.38
306398;1T;2025;26941.52
310522;1T;2025;2338393.51
310522;1T;2025;111992205.89
310522;1T;2025;3098314.29
310522;1T;2025;48417201.31
310522;1T;2025;330774.66
310522;1T;2025;1501.4
310522;1T;2025;4792.76
310522;1T;2025;5044050.14
310522;1T;2025;290212.91
310522;1T;2025;370054.28
311715;1T;2025;476276.3
311715;1T;2025;239463.91
311944;1T;2025;313830.89
311944;1T;2025;113811.08
311944;1T;2025;92033.32
311944;1T;2025;1615.3
311944;1T;2025;1536363.43
311944;1T;2025;2007713.59
311944;1T;2025;412756.46
311944;1T;2025;411626.45
311944;1T;2025;77792.76
311944;1T;2025;2501034.87
311944;1T;2025;534118.34
311944;1T;2025;140329.11
311944;1T;2025;8725.37
311944;1T;2025;5454.0
311944;1T;2025;330253.93
311944;1T;2025;313.52
311944;1T;2025;37626.4
311944;1T;2025;686713.48
311944;1T;2025;11438.52
311944;1T;2025;1329.14
311944;1T;2025;823.08
311944;1T;2025;95.76
311944;1T;2025;1938376.93
312851;1T;2025;41110098.8
312851;1T;2025;64833486.31
312851;1T;2025;17489631.45
312851;1T;2025;97288779.65
312851;1T;2025;10885413.5
312851;1T;2025;49983021.09
312851;1T;2025;75623114.73
312851;1T;2025;84680810.63
312851;1T;2025;92470493.61
312851;1T;2025;139904.29
312851;1T;2025;439452.66
312851;1T;2025;31658.02
312851;1T;2025;235424.33
312851;1T;2025;190585.7
312851;1T;2025;11992962.92
312851;1T;2025;74262746.41
312851;1T;2025;7260607.16
312851;1T;2025;33109417.13
312851;1T;2025;53186777.89
312851;1T;2025;39716529.89
312851;1T;2025;4909687.24
312851;1T;2025;17843831.75
312851;1T;2025;6874621.99
312851;1T;2025;28914645.01
312851;1T;2025;39622897.62
312851;1T;2025;14426.29
312851;1T;2025;879272.5
312851;1T;2025;5870.12
312851;1T;2025;407202.89
312851;1T;2025;253029.8
312851;1T;2025;294778.82
312851;1T;2025;2490748.76
312851;1T;2025;132538.07
314099;1T;2025;2214130.16
314099;1T;2025;7755456.37
314099;1T;2025;40630848.15
314099;1T;2025;881196.85
314099;1T;2025;113899.92
314099;1T;2025;147272.77
314099;1T;2025;925306.26
314099;1T;2025;44805.0
314099;1T;2025;94097.14
314099;1T;2025;232845.05
314099;1T;2025;648270.08
314099;1T;2025;50473.0
314099;1T;2025;7950978.63
314099;1T;2025;1506390.08
314587;1T;2025;254534.05
314587;1T;2025;1479943.59
314587;1T;2025;55951.06
314587;1T;2025;109833.97
314587;1T;2025;2399.86
314587;1T;2025;5338373.39
315583;1T;2025;1507246.04
315583;1T;2025;20599369.65
315583;1T;2025;14536192.83
315583;1T;2025;1790.0
315583;1T;2025;365235.47
315583;1T;2025;34191.92
315729;1T;2025;2853661.81
315729;1T;2025;1039279.56
315729;1T;2025;15461849.94
315729;1T;2025;168562.08
315729;1T;2025;2367060.97
315729;1T;2025;116166.36
315729;1T;2025;14151825.6
315729;1T;2025;952723.76
315729;1T;2025;37462.04
315729;1T;2025;12146785.31
315729;1T;2025;38472563.71
315729;1T;2025;1349165.91
315729;1T;2025;6195591.62
315729;1T;2025;679441.38
315729;1T;2025;26787.44
315729;1T;2025;9754968.6
315729;1T;2025;23841.81
315729;1T;2025;52020292.07
315729;1T;2025;1143.09
315729;1T;2025;10494376.91
315729;1T;2025;19867.65
315729;1T;2025;866945.51
315729;1T;2025;850.0
315729;1T;2025;543963.7
315729;1T;2025;15290.96
315729;1T;2025;1054085.45
315729;1T;2025;7440.0
315729;1T;2025;1432.4
315729;1T;2025;688778.61
315729;1T;2025;1070964.09
315729;1T;2025;4028173.61
315729;1T;2025;466763.26
315729;1T;2025;3987465.63
315729;1T;2025;91416.47
315729;1T;2025;8511895.43
315729;1T;2025;311938.69
315729;1T;2025;22958.17
315729;1T;2025;85868.92
315729;1T;2025;10113.84
315729;1T;2025;85085.59
315729;1T;2025;1947.49
315729;1T;2025;180949.75
315729;1T;2025;6588.36
315729;1T;2025;982029.52
315729;1T;2025;3675795.81
315729;1T;2025;429476.42
315729;1T;2025;3651666.31
315729;1T;2025;83369.71
315729;1T;2025;7752448.65
315729;1T;2025;282766.79
315729;1T;2025;15436.21
315729;1T;2025;1275473.8
315729;1T;2025;4435900.46
315729;1T;2025;2215.92
315729;1T;2025;29377.02
315729;1T;2025;94095.93
317012;1T;2025;138187.3
317012;1T;2025;1475654.37
317012;1T;2025;932815.97
317012;1T;2025;6483016.36
317012;1T;2025;174114.53
317012;1T;2025;3178129.63
317012;1T;2025;1972384.69
317012;1T;2025;9047902.81
317012;1T;2025;70531.74
317012;1T;2025;1093721.59
317012;1T;2025;884061.45
317012;1T;2025;3978691.68
317012;1T;2025;2414324.9
317012;1T;2025;1813685.72
317012;1T;2025;2289997.56
317012;1T;2025;2701918.53
317012;1T;2025;53577.08
323004;1T;2025;37120.17
323004;1T;2025;1780033.44
323004;1T;2025;622614.65
323004;1T;2025;439597.42
323004;1T;2025;28838.08
323004;1T;2025;3970260.77
323004;1T;2025;1138254.92
323004;1T;2025;809862.11
323004;1T;2025;476013.42
323004;1T;2025;736085.71
323004;1T;2025;255620.42
323004;1T;2025;355864.58
323004;1T;2025;596495.56
323004;1T;2025;204337.6
323004;1T;2025;332384.34
323004;1T;2025;880051.61
323004;1T;2025;489.12
323004;1T;2025;6933.7
323004;1T;2025;3392.03
323004;1T;2025;1757.34
323004;1T;2025;2040.33
323004;1T;2025;66096.05
323004;1T;2025;35765.64
323004;1T;2025;30093.77
323004;1T;2025;2762.57
323004;1T;2025;5472.57
323004;1T;2025;2987.28
323004;1T;2025;12874.38
323004;1T;2025;27423.32
323993;1T;2025;1329237.67
323993;1T;2025;5400998.18
323993;1T;2025;170415.93
323993;1T;2025;614394.44
323993;1T;2025;204963.07
323993;1T;2025;4716753.32
323993;1T;2025;4170127.37
323993;1T;2025;27403389.06
323993;1T;2025;540658.3
323993;1T;2025;2897272.82
323993;1T;2025;711454.26
323993;1T;2025;19471051.22
323993;1T;2025;14662.51
323993;1T;2025;64618.4
323993;1T;2025;2327.04
323993;1T;2025;7338.6
323993;1T;2025;1770.96
323993;1T;2025;73926.84
323993;1T;2025;147619.16
323993;1T;2025;5158054.36
323993;1T;2025;32822697.45
323993;1T;2025;1501392.45
323993;1T;2025;2312793.9
323993;1T;2025;857899.29
323993;1T;2025;19021549.45
323993;1T;2025;953943.18
323993;1T;2025;2052221.7
323993;1T;2025;88745.87
323993;1T;2025;353253.73
323993;1T;2025;121614.77
323993;1T;2025;3728938.82
323993;1T;2025;24048.53
323993;1T;2025;748921.21
323993;1T;2025;15487.81
323993;1T;2025;21791.37
323993;1T;2025;3318.9
323993;1T;2025;381366.8
323993;1T;2025;453365.94
324523;1T;2025;4108.29
303267;1T;2025;2371.29
303267;1T;2025;6288468.74
303267;1T;2025;333172.64
303267;1T;2025;32678509.95
303267;1T;2025;2598124.29
303267;1T;2025;12595282.17
303267;1T;2025;3050.21
303267;1T;2025;5874535.22
303267;1T;2025;253806.74
303267;1T;2025;30208150.53
303267;1T;2025;647353.61
303267;1T;2025;6499073.81
303267;1T;2025;1920515.39
303267;1T;2025;86662.46
303267;1T;2025;18908627.91
303267;1T;2025;18680.22
303267;1T;2025;86669.44
303267;1T;2025;20421210.22
303267;1T;2025;48852.79
303267;1T;2025;3422.03
303267;1T;2025;18617.86
303267;1T;2025;5750.58
303267;1T;2025;5504.7
303267;1T;2025;48233.28
303267;1T;2025;13400.31
303267;1T;2025;378.0
303267;1T;2025;107060.67
303267;1T;2025;804783.84
303267;1T;2025;2809642.5
303267;1T;2025;56.1
303267;1T;2025;1609310.32
303267;1T;2025;120694.61
303267;1T;2025;6399793.52
303267;1T;2025;386788.92
303267;1T;2025;1747294.7
303267;1T;2025;1052315.24
303267;1T;2025;197916.67
303267;1T;2025;6129229.67
303267;1T;2025;13.5
303267;1T;2025;451.06
303267;1T;2025;1396.53
303267;1T;2025;10576710.2
303267;1T;2025;35526511.4
303267;1T;2025;831.22
303623;1T;2025;4580917.97
303623;1T;2025;146268407.63
303623;1T;2025;45118393.57
303623;1T;2025;22357434.0
303623;1T;2025;303346813.87
303623;1T;2025;89295752.13
303623;1T;2025;2281979.42
304344;1T;2025;395696.65
304344;1T;2025;80870.64
304344;1T;2025;723.6
304344;1T;2025;111436.15
304344;1T;2025;70689.23
304344;1T;2025;97165.37
306398;1T;2025;470594.89
306398;1T;2025;118688.92
306398;1T;2025;139675.37
306398;1T;2025;45720.17
306398;1T;2025;77614.52
307319;1T;2025;84205736.65
307319;1T;2025;1160239.21
307319;1T;2025;119019407.93
307319;1T;2025;2600303.33
307319;1T;2025;843017.02
307319;1T;2025;1020659.15
307319;1T;2025;2545249.37
309028;1T;2025;7035004.95
309028;1T;2025;929145.5
309028;1T;2025;1987574.25
310239;1T;2025;121849.36
311944;1T;2025;1765.63
311944;1T;2025;27745.0
311944;1T;2025;175469.96
311944;1T;2025;4180.55
311944;1T;2025;37672.86
311944;1T;2025;1118835.08
311944;1T;2025;38547.22
311944;1T;2025;906.09
311944;1T;2025;118.75
311944;1T;2025;1234974.85
311944;1T;2025;14293.62
311944;1T;2025;660853.22
311944;1T;2025;353823.33
311944;1T;2025;150530.0
311944;1T;2025;561248.8
311944;1T;2025;539455.8
311944;1T;2025;70738.73
311944;1T;2025;489721.67
311944;1T;2025;4254250.1
311944;1T;2025;548960.48
311944;1T;2025;545081.71
311944;1T;2025;230019.65
311944;1T;2025;152275.49
311944;1T;2025;3791106.98
311944;1T;2025;116664.01
311944;1T;2025;260026.69
311944;1T;2025;297106.93
311944;1T;2025;13434.57
311944;1T;2025;1702778.45
311944;1T;2025;2.16
311944;1T;2025;258.2
311944;1T;2025;11545.08
311944;1T;2025;416557.81
311944;1T;2025;2.4
311944;1T;2025;15228.79
311944;1T;2025;131.24
311944;1T;2025;1582.3
311944;1T;2025;3561.62
311944;1T;2025;0.1
311944;1T;2025;993.44
311944;1T;2025;88929.31
311944;1T;2025;35510.53
312851;1T;2025;413437.75
312851;1T;2025;2211739.84
312851;1T;2025;130359.95
312851;1T;2025;429300.0
312851;1T;2025;306503.8
312851;1T;2025;161222.29
313149;1T;2025;50761.92
314587;1T;2025;1487267.14
314587;1T;2025;5078195.65
314587;1T;2025;279856.57
314587;1T;2025;80328.84
314587;1T;2025;2064.44
314587;1T;2025;6388716.59
314587;1T;2025;55.43
314587;1T;2025;203288.67
314587;1T;2025;26779.11
314587;1T;2025;23708.58
314587;1T;2025;155741.63
314587;1T;2025;3407.78
314587;1T;2025;14634.76
314587;1T;2025;2691027.62
314587;1T;2025;2855.4
314587;1T;2025;7565.71
314587;1T;2025;136363.74
314587;1T;2025;409.29
314587;1T;2025;1128.13
314587;1T;2025;8983.96
314587;1T;2025;9976.69
314587;1T;2025;748208.17
314587;1T;2025;418.62
314587;1T;2025;46227.79
314587;1T;2025;139.54
314587;1T;2025;3452.81
314587;1T;2025;32153.25
314587;1T;2025;105325.38
314587;1T;2025;116336.09
314587;1T;2025;448683.5
314587;1T;2025;12397.5
314587;1T;2025;207081.01
314587;1T;2025;595474.98
314587;1T;2025;1109961.67
314587;1T;2025;4094545.71
314587;1T;2025;101206.61
314587;1T;2025;13675.44
314587;1T;2025;240470.05
314587;1T;2025;5890748.45
314587;1T;2025;185.29
314587;1T;2025;1902.91
314587;1T;2025;71004.51
314587;1T;2025;4400.0
314587;1T;2025;10368.41
314587;1T;2025;1426.95
314587;1T;2025;550.0
314587;1T;2025;143019.24
314781;1T;2025;121057.84
314781;1T;2025;1159946.51
314781;1T;2025;743070.55
314781;1T;2025;2301005.8
314781;1T;2025;195204.75
314781;1T;2025;2009401.0
314781;1T;2025;874357.98
314781;1T;2025;2691684.92
314781;1T;2025;3713.73
314781;1T;2025;233870.63
314781;1T;2025;62412.88
314781;1T;2025;446597.59
314781;1T;2025;161003.36
315478;1T;2025;699755325.33
315478;1T;2025;447467011.06
315478;1T;2025;19885236.78
315478;1T;2025;1890867.03
315478;1T;2025;273297.4
315478;1T;2025;88785139.23
315478;1T;2025;97149136.54
315478;1T;2025;18575346.89
315478;1T;2025;10871950.8
315478;1T;2025;835199.66
315729;1T;2025;14159.07
315729;1T;2025;1167772.67
315729;1T;2025;4041749.61
315729;1T;2025;32919.93
315729;1T;2025;7542.04
315729;1T;2025;5078.03
317012;1T;2025;723106.62
317012;1T;2025;1603.32
317012;1T;2025;43197.14
317012;1T;2025;29480.84
317012;1T;2025;182050.69
317012;1T;2025;23763.45
317012;1T;2025;225195.0
317012;1T;2025;46471.3
317012;1T;2025;441468.59
317012;1T;2025;64648.4
317012;1T;2025;59065.58
317012;1T;2025;44936.47
317012;1T;2025;279475.18
317012;1T;2025;15526.65
317012;1T;2025;545403.14
317012;1T;2025;210027.95
317012;1T;2025;1605890.4
317012;1T;2025;632212.72
317012;1T;2025;329592.7
317012;1T;2025;156373.0
317012;1T;2025;3859015.83
317012;1T;2025;508758.03
317012;1T;2025;6505229.97
317012;1T;2025;41136.08
317012;1T;2025;2558275.11
317012;1T;2025;349508.15
317012;1T;2025;3717224.28
317012;1T;2025;715.67
317012;1T;2025;437838.24
317012;1T;2025;125218.02
317012;1T;2025;1001974.77
317012;1T;2025;267037.1
317012;1T;2025;160690.67
317012;1T;2025;39801.76
317012;1T;2025;550.0
317012;1T;2025;30193.94
317012;1T;2025;37904.71
317012;1T;2025;117218.51
317012;1T;2025;5400.0
317012;1T;2025;361319.45
317233;1T;2025;767681.88
322831;1T;2025;16224.82
322831;1T;2025;394052.7
322831;1T;2025;3551.36
322831;1T;2025;22795.83
322831;1T;2025;1800.03
322831;1T;2025;65328.62
323268;1T;2025;441876.74
323268;1T;2025;27676395.43
323268;1T;2025;13929573.12
323268;1T;2025;45384.46
323268;1T;2025;18540009.38
323268;1T;2025;298874.47
323268;1T;2025;47588447.88
323268;1T;2025;12031139.83
323268;1T;2025;47093.08
323268;1T;2025;14161579.24
323268;1T;2025;307009.05
323268;1T;2025;14912625.17
323268;1T;2025;94246.91
323268;1T;2025;1188847.49
323268;1T;2025;60755504.2
323268;1T;2025;19132782.53
323268;1T;2025;19276.41
323268;1T;2025;30662094.66
323268;1T;2025;92347.12
323268;1T;2025;4481726.3
323268;1T;2025;1432730.27
323268;1T;2025;1374.83
323268;1T;2025;2279159.21
323268;1T;2025;128518.95
323268;1T;2025;6650326.47
323926;1T;2025;568951.5
323926;1T;2025;8663912.08
323926;1T;2025;151069.07
323926;1T;2025;343004.23
323926;1T;2025;401537.71
323926;1T;2025;877538.88
323926;1T;2025;18163.85
324213;1T;2025;854616.06
324213;1T;2025;1669097.07
324299;1T;2025;34017.3
324299;1T;2025;36458.11
302228;1T;2025;67394.57
302228;1T;2025;544802.7
302228;1T;2025;452.74
302228;1T;2025;2839994.32
302228;1T;2025;20300.29
302228;1T;2025;1034862.75
302228;1T;2025;1419044.01
302228;1T;2025;198.0
302228;1T;2025;38077.3
302228;1T;2025;3653.96
302228;1T;2025;974916.47
302228;1T;2025;66252.1
302228;1T;2025;69986.57
302228;1T;2025;5051936.1
302228;1T;2025;10356630.86
302228;1T;2025;588600.04
302228;1T;2025;119224.07
302228;1T;2025;39309.92
302228;1T;2025;150750.38
303739;1T;2025;14743916.86
303739;1T;2025;20656993.98
303739;1T;2025;5159383.76
303739;1T;2025;14475020.54
303739;1T;2025;540956.93
303739;1T;2025;87697771.5
303739;1T;2025;5186.53
303739;1T;2025;44201.35
303739;1T;2025;46522.25
303739;1T;2025;23899.64
303739;1T;2025;23433.85
303739;1T;2025;3154865.59
303739;1T;2025;667833.98
303739;1T;2025;816551.27
303739;1T;2025;342887.53
303739;1T;2025;609904.97
303739;1T;2025;18986.73
304701;1T;2025;13134245.92
304701;1T;2025;50649633.7
304701;1T;2025;11879712.08
304701;1T;2025;28761.66
304701;1T;2025;49027014.36
304701;1T;2025;250.0
304701;1T;2025;3699.0
304701;1T;2025;328.0
304701;1T;2025;2409.7
304701;1T;2025;37644.7
304701;1T;2025;386888.24
304701;1T;2025;2131795.63
304701;1T;2025;833642.93
304701;1T;2025;6717322.1
304701;1T;2025;45465288.78
304701;1T;2025;31543750.45
304701;1T;2025;158483324.25
304701;1T;2025;25177360.79
304701;1T;2025;1205.23
304701;1T;2025;92398416.14
304701;1T;2025;858736.32
304701;1T;2025;14022983.18
304701;1T;2025;57021786.28
304701;1T;2025;28889769.52
304701;1T;2025;106575197.83
304701;1T;2025;84209626.3
304701;1T;2025;7365.88
304701;1T;2025;256703369.81
304701;1T;2025;3945.92
304701;1T;2025;291545.23
304701;1T;2025;82663.24
304701;1T;2025;1988771.84
305227;1T;2025;2733712.94
305227;1T;2025;3218711.99
305227;1T;2025;16.5
305227;1T;2025;5.58
305227;1T;2025;1647394.46
305227;1T;2025;129074.46
305227;1T;2025;376348.11
305227;1T;2025;211623.45
305227;1T;2025;72620.24
305227;1T;2025;511255.21
305227;1T;2025;11461.0
